Country,Title,Variety,City,Lat,Lng,PriceAverage,PointsAverage,Price Average,Points Average
US,Agness 2015 Semi-Dry Riesling (Finger Lakes),Riesling,grants pass,42.27,-123.57,18.0,85,18.0,85
France,Château les Verriers 2014  Bordeaux,Bordeaux-style Red Blend,apt,43.76,5.26,12.0,85,12.0,85
France,Château Montaiguillon 2013  Montagne-Saint-Émilion,Bordeaux-style Red Blend,libourne,44.93,-0.15,50.0,85,50.0,85
France,Château Naudeau 2015  Entre-Deux-Mers,Bordeaux-style White Blend,libourne,44.75,-0.26,10.0,85,10.0,85
France,Château de la Cour d'Argent 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,blanquefort,44.97,-0.61,16.0,89,16.0,89
France,Domaine de Valmengaux 2014  Bordeaux,Bordeaux-style Red Blend,libourne,44.99,-0.33,22.0,89,22.0,89
US,Taplin Cellars 2013 Terra 9 Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,sonoma,38.49,-122.46,65.0,92,65.0,92
Austria,Josef Bauer 2016 Ried Spiegel Grüner Veltliner (Wagram),Grüner Veltliner,traismauer,48.44,15.79,17.0,92,17.0,92
US,Drake 2008 Bien Nacido Vineyard Entropy Pinot Noir (Santa Maria Valley),Pinot Noir,santa barbara,34.41,-119.69,55.0,90,55.0,90
US,Kutch 2009 Pinot Noir (Anderson Valley),Pinot Noir,sonoma,38.26,-122.44,39.0,90,39.0,90
US,Lowden Hills 2008 Twelve Red Red (Columbia Valley (WA)),Red Blend,college place,46.06,-118.58,36.0,90,36.0,90
US,Shinn Estate 2013 Rosé (North Fork of Long Island),Rosé,clinton,41.01,-72.53,16.0,89,16.0,89
New Zealand,Clifford Bay 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,havelock,-41.49,173.82,13.0,89,13.0,89
Italy,Tenute Salvaterra 2009  Amarone della Valpolicella Classico,Red Blend,negrar,45.5,10.91,50.0,92,50.0,92
Italy,Bricco Maiolica 2008 Sorì Bricco Maiolica Superiore  (Dolcetto di Diano d'Alba),Dolcetto,alba,44.65,8.06,25.0,90,25.0,90
US,Ilsley 2004 Seis Primas Red (Stags Leap District),Bordeaux-style Red Blend,napa,38.42,-122.34,45.0,93,45.0,93
US,Indian Creek 2006 Syrah,Syrah,kuna,43.5,-116.47,15.0,86,15.0,86
France,Château de Valcombe 2007 Rosé Syrah-Grenache (Costières de Nîmes),Syrah-Grenache,saint-gilles,43.7,4.39,12.0,86,12.0,86
Uruguay,Pizzorno 2013 Reserva Tannat (Canelones),Tannat,las piedras,-34.72,-56.17,20.0,88,20.0,88
US,Figge 2005 La Reina Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,seaside,36.48,-121.73,25.0,86,25.0,86
US,Pendleton 2005 Paraiso Vineyards Reserve Chardonnay (Santa Lucia Highlands),Chardonnay,healdsburg,38.85,-123.07,36.0,86,36.0,86
Italy,Fattoria La Massa 2003 Giorgio Primo Red (Toscana),Red Blend,impruneta,43.55,11.29,80.0,92,80.0,92
Italy,Montevertine 2004 Le Pergole Torte Sangiovese (Toscana),Sangiovese,figline valdarno,43.5,11.39,90.0,91,90.0,91
New Zealand,Taonga 2016 Sauvignon Blanc (Marlborough),Sauvignon Blanc,seddon,-41.65,174.13,14.0,87,14.0,87
US,Lost Oak 2014 Red Roan Red (Texas High Plains),Red Blend,burleson,32.5,-97.34,25.0,84,25.0,84
Italy,La Bioca 2013  Barbaresco,Nebbiolo,alba,44.64,7.98,33.0,84,33.0,84
Portugal,Christie's NV Butler Nephew & Co Tawny Finest Reserve  (Port),Port,porto,41.14,-8.61,26.0,84,26.0,84
Spain,Bodegas Piedemonte 2005 Reserva Red (Navarra),Red Blend,tafalla,42.49,-1.66,15.0,89,15.0,89
US,Wilde Farm Wines 2014 Donnelly Creek Vineyard Pinot Noir (Anderson Valley),Pinot Noir,windsor,38.47,-122.89,42.0,88,42.0,88
France,Château Batailley 2010  Pauillac,Bordeaux-style Red Blend,saint-medard-en-jalles,45.18,-0.77,89.0,94,89.0,94
Spain,Terrazas del Moncayo 2009 Garnacha (Campo de Borja),Garnacha,tarazona,41.83,-1.68,70.0,89,70.0,89
Italy,La Sansonina 2013  Lugana,Turbiana,valeggio sul mincio,45.43,10.65,30.0,87,30.0,87
France,Château Corbin Michotte 2006 Les Abeilles  (Saint-Émilion),Bordeaux-style Red Blend,libourne,44.92,-0.18,23.0,86,23.0,86
France,Château Guillotin 2003  Puisseguin Saint-Émilion,Bordeaux-style Red Blend,libourne,44.93,-0.08,15.0,86,15.0,86
New Zealand,Rabbit Ranch 2007 Sauvignon Blanc (Marlborough),Sauvignon Blanc,wanaka,-45.01,168.88,22.0,86,22.0,86
France,Château d'Haurets 2015  Bordeaux,Bordeaux-style Red Blend,libourne,44.7,-0.25,15.0,87,15.0,87
France,Château Floreal Laguens 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,lormont,44.88,-0.48,20.0,87,20.0,87
France,Château la Grolet 2014 Tête de Cuvée  (Côtes de Bourg),Bordeaux-style Red Blend,blanquefort,45.08,-0.6,19.0,87,19.0,87
France,Château Roustan 2016 Rosé (Costières de Nîmes),Rosé,bergerac,44.81,0.33,13.0,87,13.0,87
France,Château Tour de Bigorre 2015  Bordeaux,Bordeaux-style Red Blend,libourne,44.74,-0.03,10.0,87,10.0,87
France,Domaine de la Métairie d'Alon 2016 Le Village Pinot Noir Rosé (Pays d'Oc),Rosé,carcassonne,43.16,2.46,19.0,87,19.0,87
France,Domaine de Cambis 2014 Les Jardins Suspendus Red (Saint-Chinian),Rhône-style Red Blend,beziers,43.5,2.96,20.0,87,20.0,87
US,Candor NV Merlot (California),Merlot,pinehurst,35.27,-79.44,18.0,85,18.0,85
Italy,Cherri d'Acquaviva 2012  Rosso Piceno,Red Blend,monteprandone,42.95,13.81,15.0,85,15.0,85
Argentina,Las Vides 2010 Torrontés (Famatina Valley),Torrontés,lujan,-33.67,-69.19,12.0,88,12.0,88
US,Sigillo Cellars 2010 Reserve Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,issaquah,47.53,-121.82,32.0,86,32.0,86
France,Domaine de Lartigue 2012 Rosé (Côtes de Gascogne),Rosé,montauban,44.21,1.53,9.0,86,9.0,86
US,Anakota 2008 Helena Montana Cabernet Sauvignon (Knights Valley),Cabernet Sauvignon,santa rosa,38.6,-122.61,75.0,93,75.0,93
Australia,One Million Cuttings 2015 Old School Red Cabernet Sauvignon-Shiraz (Central Victoria),Cabernet Sauvignon-Shiraz,kyabram,-36.83,145.09,23.0,90,23.0,90
US,Oregon Territory 2015 Pinot Noir (Oregon),Pinot Noir,roseburg,43.21,-123.35,18.0,90,18.0,90
Italy,Elena Fucci 2014 Titolo  (Aglianico del Vulture),Aglianico,rionero in vulture,40.94,15.68,45.0,90,45.0,90
Spain,Bracamonte 2011 Crianza  (Ribera del Duero),Tempranillo,medina del campo,41.21,-4.92,18.0,90,18.0,90
France,Domaine Jas d'Esclans 2016 Rosé (Côtes de Provence),Rosé,draguignan,43.52,6.56,20.0,90,20.0,90
Slovenia,Kabaj 2011 Ravan Sauvignonasse (Goriska Brda),Sauvignonasse,gorizia,46.01,13.51,25.0,90,25.0,90
France,Château Cluzan 2009  Bordeaux Supérieur,Bordeaux-style Red Blend,libourne,44.86,-0.35,20.0,83,20.0,83
Argentina,Gran Altura 2007 Malbec (Mendoza),Malbec,salta,-24.79,-65.4,12.0,83,12.0,83
Italy,Tenuta Pederzana 2007 Rosso Frizzante Extra Dry  (Lambrusco Grasparossa di Castelvetro),Lambrusco,castelvetro di modena,44.52,10.93,20.0,85,20.0,85
Spain,La Vida 2005 Garnacha (Campo de Borja),Garnacha,madrid,40.41,-3.7,14.0,85,14.0,85
France,Mouton-Cadet 2007  Bordeaux Blanc,Bordeaux-style White Blend,saint-medard-en-jalles,45.21,-0.77,10.0,85,10.0,85
US,Calix 2005 Masked Man Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,rapid city,43.95,-103.52,60.0,85,60.0,85
France,Mandois 2000 Cuvée Victor Mandois Vieilles Vignes Brut  (Champagne),Champagne Blend,epernay,49.02,3.94,100.0,93,100.0,93
Greece,Katsaros 2010 Chardonnay (Krania Olympus),Chardonnay,rapsani,39.93,22.56,35.0,87,35.0,87
France,Abbaye de Saint-Ferme 2009 Vieilles Vignes  (Bordeaux Supérieur),Bordeaux-style Red Blend,marmande,44.69,0.06,25.0,87,25.0,87
Italy,Castel Pietraio 2009 Barone Neri del Nero  (Chianti Superiore),Red Blend,poggibonsi,43.38,11.18,21.0,87,21.0,87
Italy,Cencioni Patrizia 2012  Brunello di Montalcino,Sangiovese,sinalunga,43.05,11.51,70.0,88,70.0,88
France,Domaine de la Potardière 2013 Sur Lie  (Muscadet Sèvre et Maine),Melon,vertou,47.13,-1.25,9.0,87,9.0,87
US,Fallon Place 2014 Nacimento Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,san francisco,37.76,-122.39,42.0,91,42.0,91
Spain,Bodegas Agapito Rico 2006 Carchelo Monastrell (Jumilla),Monastrell,jumilla,38.45,-1.22,11.0,86,11.0,86
Spain,Tierra Aranda 2011  Ribera del Duero,Tempranillo,aranda de duero,41.68,-3.68,23.0,90,23.0,90
Italy,Castelvecchi 2012 Capotondo  (Chianti Classico),Red Blend,figline valdarno,43.51,11.36,20.0,90,20.0,90
Italy,Le Torri di Campiglioni 2012  Chianti Colli Fiorentini,Red Blend,poggibonsi,43.56,11.15,40.0,90,40.0,90
Spain,Viñedos Real Rubio 2007 Reserva  (Rioja),Tempranillo Blend,calahorra,42.24,-1.89,27.0,90,27.0,90
Italy,Collato NV Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,poggibonsi,43.32,11.09,16.0,86,16.0,86
Spain,Cava Blanca NV Brut Reserva Sparkling (Cava),Sparkling Blend,sant pere de ribes,41.37,1.66,15.0,86,15.0,86
Italy,Graziano Merotto 2014 Cuvée del Fondatore Rive Col San Martino  (Valdobbiadene Prosecco Superiore),Glera,valdobbiadene,45.89,12.07,34.0,91,34.0,91
South Africa,Beaumont 2015 Hope Marguerite Chenin Blanc (Bot River),Chenin Blanc,hermanus,-34.23,19.21,40.0,92,40.0,92
France,Philippe Pacalet 2014  Gevrey-Chambertin,Pinot Noir,beaune,47.02,4.85,110.0,92,110.0,92
Italy,Piersanti 2012 Raphael  (Verdicchio dei Castelli di Jesi Classico),Verdicchio,jesi,43.48,13.18,10.0,86,10.0,86
Slovenia,Vino Kupljen 2013 Selection Mon Royal Pinot Gris (Slovenia),Pinot Gris,ljutomer,46.47,16.17,24.0,88,24.0,88
Spain,Iranzo Fields 2009 Albero Bobal Rosé (Utiel-Requena),Rosé,utiel,39.56,-1.28,6.0,85,6.0,85
US,Dutch Henry Winery 2005 Argos Hill Red (Napa Valley),Bordeaux-style Red Blend,santa rosa,38.58,-122.53,44.0,85,44.0,85
France,Gilles Louvet 2010 O Made From Organic Grapes Chardonnay (Pays d'Oc),Chardonnay,narbonne,43.18,3.0,18.0,85,18.0,85
Germany,Villa Riesling 2010 Medium-Dry Spätlese Riesling (Mosel),Riesling,bad durkheim,49.44,8.18,16.0,86,16.0,86
South Africa,Six Hats 2011 Chenin Blanc (Western Cape),Chenin Blanc,ceres,-32.59,19.01,10.0,86,10.0,86
France,Château Candale 2005 Roc de Candale  (Saint-Émilion),Bordeaux-style Red Blend,libourne,44.88,-0.13,40.0,89,40.0,89
US,Ahlgren 1997 Bates' Ranch Cabernet Sauvignon (Santa Cruz Mountains),Cabernet Sauvignon,saratoga,37.22,-122.15,35.0,90,35.0,90
US,Robert Pecota 1997 Kara's Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,santa rosa,38.53,-122.51,35.0,90,35.0,90
US,Conn Valley 1997 Estate Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,sonoma,38.52,-122.41,55.0,90,55.0,90
US,Livingston Moffett 1997 Gemstone Vineyard Red (Napa Valley),Bordeaux-style Red Blend,santa rosa,38.55,-122.49,75.0,90,75.0,90
France,Château Argadens 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,libourne,44.62,-0.17,13.0,88,13.0,88
France,Château Genlaire 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,bergerac,44.81,0.33,14.0,88,14.0,88
France,Château Guibeau 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,libourne,44.94,-0.06,13.0,88,13.0,88
Italy,De Filippi 2010 Mariacristina Pas Dosé Metodo Classico Pinot Nero (Oltrepò Pavese),Pinot Nero,solaro,45.0,9.17,19.0,88,19.0,88
Italy,Baldetti Alfonso 2011 Crano Syrah (Cortona),Syrah,cortona,43.19,11.97,31.0,86,31.0,86
France,Château les Charmes Godard 2012  Francs Côtes de Bordeaux,Bordeaux-style Red Blend,libourne,44.94,-0.01,20.0,86,20.0,86
Hungary,Királyudvar 2010 Sec Furmint (Tokaj),Furmint,tarcal,48.13,21.35,20.0,88,20.0,88
Spain,A Coroa 2013 200 Cestos Godello (Valdeorras),Godello,monforte de lemos,42.4,-7.09,34.0,89,34.0,89
US,Treveri Cellars NV Blanc de Blancs Brut Méthode Champenoise Chardonnay (Columbia Valley (WA)),Chardonnay,yakima,46.51,-120.45,14.0,89,14.0,89
Spain,Torrederos 2013 Joven  (Ribera del Duero),Tempranillo,aranda de duero,41.62,-3.91,9.0,86,9.0,86
France,Domaine Baron de l'Ecluse 2015 Vieilles Vignes  (Côte de Brouilly),Gamay,villefranche-sur-saone,46.1,4.66,25.0,91,25.0,91
Germany,Schloss Koblenz 2011 Trittenheimer Altärchen Kabinett Riesling (Mosel),Riesling,koblenz,50.36,7.6,11.0,88,11.0,88
Australia,Teusner 2015 Bilmore Shiraz (Barossa Valley),Shiraz,gawler,-34.48,138.98,25.0,89,25.0,89
Australia,Cirillo 2015 Survivor Vine The Vincent Grenache (Barossa Valley),Grenache,gawler,-34.49,139.01,37.0,89,37.0,89
Australia,Criterion 2013 Reserve Cabernet Sauvignon (Coonawarra),Cabernet Sauvignon,hobart,-42.88,147.33,18.0,90,18.0,90
France,Abbotts 1998 Cumulo Nimbus Shiraz (Minervois),Shiraz,carcassonne,43.16,2.46,35.0,91,35.0,91
US,Cain 1997 Cain Five Red (Napa Valley),Bordeaux-style Red Blend,santa rosa,38.5,-122.54,75.0,91,75.0,91
US,Farella-Park 1997 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,napa,38.31,-122.23,32.0,91,32.0,91
US,Caymus 1997 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,sonoma,38.47,-122.4,70.0,91,70.0,91
US,Jessup Cellars 1997 Lauer Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,napa,38.41,-122.37,39.0,91,39.0,91
Italy,Sallier de la Tour 2012 Nero d'Avola (Sicilia),Nero d'Avola,san giuseppe jato,37.91,13.15,11.0,86,11.0,86
France,La Soufrandière 2012  Pouilly-Vinzelles,Chardonnay,macon,46.27,4.76,35.0,86,35.0,86
Spain,Pago de Valdetruchas 2012 La Muria Mencía (Bierzo),Mencía,aranda de duero,41.59,-4.09,16.0,86,16.0,86
France,Domaine Roger Belland 2011 Les Charmes  (Santenay),Pinot Noir,beaune,46.91,4.7,50.0,86,50.0,86
Austria,J. Heinrich 2013 Blaufränkisch (Burgenland),Blaufränkisch,sopron,47.6,16.62,15.0,90,15.0,90
South Africa,Muratie 2006 Ronnie Melck A Tribute Shiraz (Simonsberg-Stellenbosch),Shiraz,stellenbosch,-33.87,18.88,60.0,91,60.0,91
Italy,Radikon 2008 Jakot Friulano (Venezia Giulia),Friulano,gorizia,45.98,13.6,90.0,93,90.0,93
Italy,Torricino 2012  Greco di Tufo,Greco,san giorgio del sannio,41.01,14.83,14.0,86,14.0,86
Italy,Casa D'Ambra 2012 Biancolella White (Ischia),White Blend,forio,40.71,13.88,29.0,86,29.0,86
Slovenia,Klabjan 2008 Refosk Refosco (Slovenska Istra),Refosco,muggia,45.55,13.81,18.0,86,18.0,86
Australia,Dexter 2012 Pinot Noir (Mornington Peninsula),Pinot Noir,hastings,-38.31,145.07,50.0,92,50.0,92
US,Delicato 2009 Cabernet Sauvignon (California),Cabernet Sauvignon,manteca,37.86,-121.22,7.0,84,7.0,84
Italy,La Querciola 2007 Donna Bianca  (Barolo),Nebbiolo,mondovi,44.52,7.92,55.0,94,55.0,94
France,Château de Perligues 2013  Graves,Bordeaux-style White Blend,bergerac,44.81,0.33,13.0,86,13.0,86
Germany,Clusserath-Weiler 2008 Trittenheimer Apotheke Spätlese Riesling (Mosel),Riesling,wittlich,49.82,6.9,31.0,89,31.0,89
Cyprus,Etko 2000 St. Nicholas Xinisteri (Commandaria),Xinisteri,lemesos,34.66,33.02,20.0,89,20.0,89
Argentina,Siesta 2007 Malbec (Mendoza),Malbec,lujan,-33.17,-68.92,30.0,89,30.0,89
Spain,Barcino NV Brut Sparkling (Cava),Sparkling Blend,barcelona,41.4,2.16,16.0,86,16.0,86
France,Château Fantou 2012 L'Enclos des Graves Malbec-Merlot (Cahors),Malbec-Merlot,cahors,44.49,1.19,20.0,86,20.0,86
France,Château La Croix de Queynac 2015 Rosé (Bordeaux Rosé),Rosé,libourne,44.93,-0.2,13.0,89,13.0,89
Moldova,Equinox Estate 2012 5 Elemente Red (Moldova),Red Blend,dnestrovsc,46.48,29.91,39.0,89,39.0,89
South Africa,Nabygelegen 2010 Lady Anna White (Wellington),White Blend,paarl,-33.63,19.06,19.0,88,19.0,88
Argentina,Valle Azul 2009 Malbec (Patagonia),Malbec,general roca,-39.06,-67.31,16.0,85,16.0,85
Argentina,Krasia May 2010 Merlot (Mendoza),Merlot,lujan,-33.59,-69.2,95.0,89,95.0,89
Spain,Bodegas Garci Grande 2013 Señorio de Garci Grande Verdejo (Rueda),Verdejo,medina del campo,41.41,-4.96,14.0,89,14.0,89
US,Switchback Ridge 1999 Peterson Family Vineyard Merlot (Napa Valley),Merlot,sonoma,38.51,-122.47,48.0,92,48.0,92
Spain,Vinícola Hidalgo NV Pastrana Manzanilla Pasada Sherry (Jerez),Sherry,sanlucar de barrameda,36.78,-6.36,18.0,92,18.0,92
France,Domaine Labruyère 2014 Coeur de Terroirs  (Moulin-à-Vent),Gamay,macon,46.21,4.73,28.0,91,28.0,91
US,Hunter DeHaven 2011 Collusion Red (California),Red Blend,redwood city,37.5,-122.24,25.0,91,25.0,91
South Africa,Allée Bleue 2006 Cabernet Sauvignon-Merlot (Western Cape),Cabernet Sauvignon-Merlot,paarl,-33.86,18.98,20.0,88,20.0,88
Czech Republic,Sonberk 2010 Ryzlink Rýnský (Moravia),Ryzlink Rýnský,hustopece,48.93,16.69,40.0,89,40.0,89
US,Palouse 2005 Dineen Vineyard Cabernet Sauvignon (Washington),Cabernet Sauvignon,white center,47.49,-122.47,50.0,86,50.0,86
Italy,Farnetella 2011 Riserva  (Chianti Colli Senesi),Red Blend,sinalunga,43.24,11.7,25.0,87,25.0,87
Spain,Viña Galana 2013 Tempranillo (Vino de la Tierra de Castilla),Tempranillo,montilla,37.58,-4.63,13.0,87,13.0,87
France,Michel Gros 1999 Clos des Reas  (Vosne-Romanée),Pinot Noir,chenove,47.16,4.96,65.0,93,65.0,93
France,Daniel Rion 1999 Les Beaux-Monts  (Vosne-Romanée),Pinot Noir,beaune,47.13,4.95,52.0,92,52.0,92
France,Le Vieux Donjon 1998 Red (Châteauneuf-du-Pape),Rhône-style Red Blend,sorgues,44.06,4.84,30.0,94,30.0,94
France,H.Germain NV Cuvée President  (Champagne),Champagne Blend,beaune,46.98,4.77,37.0,91,37.0,91
Italy,Letrari 1995 Brut Riserva  (Trento),Champagne Blend,rovereto,45.89,11.02,19.0,91,19.0,91
France,Domaine des Pierrettes 2009 Element Terre Sauvignon Blanc (Touraine),Sauvignon Blanc,amboise,47.47,1.15,16.0,88,16.0,88
Italy,Case Bianche 2016 Vigna del Cuc Brut  (Valdobbiadene Prosecco Superiore),Glera,susegana,45.87,12.25,18.0,88,18.0,88
Spain,Garcia Hermanos NV Corredera Amontillado Pedro Ximénez (Montilla-Moriles),Pedro Ximénez,valladolid,41.71,-4.76,16.0,88,16.0,88
France,Domaine des Carteresses 2016  Tavel,Rosé,villeneuve-les-avignon,44.01,4.71,15.0,93,15.0,93
France,Château la Genestière 2016  Tavel,Rosé,villeneuve-les-avignon,44.01,4.7,22.0,92,22.0,92
Canada,Peller 2012 Icewine Andrew Peller Signature Series Vidal Blanc (Niagara Peninsula),Vidal Blanc,niagara falls,43.24,-79.07,85.0,91,85.0,91
France,Domaine du Salvard 2010 Chardonnay-Sauvignon (Cheverny),Chardonnay-Sauvignon,blois,47.42,1.32,16.0,86,16.0,86
France,Château Tuilerie Pagès 2011  Entre-Deux-Mers,Bordeaux-style White Blend,royan,45.32,-0.82,14.0,86,14.0,86
Germany,Georg Breuer 2011 Berg Rottland Auslese Riesling (Rheingau),Riesling,rudesheim,49.98,7.93,95.0,89,95.0,89
France,Domaine de la Lande 2011 Cuvée Domaine Cabernet Franc (Bourgueil),Cabernet Franc,saint-medard-en-jalles,44.81,-0.75,15.0,89,15.0,89
France,Stephane Tissot NV Sparkling (Crémant de Jura),Sparkling Blend,champagnole,46.9,5.77,24.0,89,24.0,89
Italy,Castello di Cacchiano 2011  Chianti Classico,Red Blend,siena,43.41,11.43,25.0,89,25.0,89
France,Domaine Dumas 2013  Brouilly,Gamay,villefranche-sur-saone,46.09,4.65,19.0,89,19.0,89
Germany,Weingut J. Faber 2014 Piesporter Micheslberg Trocken Riesling (Mosel),Riesling,bensheim,49.72,8.61,20.0,89,20.0,89
Italy,Celestino Pecci 2011  Brunello di Montalcino,Sangiovese,sinalunga,43.08,11.51,74.0,89,74.0,89
Italy,La Porta di Vertine 2011  Chianti Classico,Red Blend,san giovanni valdarno,43.47,11.42,30.0,93,30.0,93
Argentina,Grittini 2006 Malbec (Neuquén),Malbec,mar del plata,-38.13,-57.73,16.0,86,16.0,86
Hungary,Vylyan 2008 Pinot Noir (Villány),Pinot Noir,villany,45.87,18.39,25.0,90,25.0,90
Spain,Clos Mont-Blanc 2009 Xipella Red (Catalunya),Red Blend,valls,41.4,1.2,15.0,90,15.0,90
France,Domaine de la Coume du Roy 2008 Grenache (Maury),Grenache,saint-esteve,42.81,2.59,24.0,90,24.0,90
France,Château Haut Guillebot 2011 Cuvée Prestige  (Bordeaux Blanc),Sémillon,libourne,44.82,-0.19,10.0,89,10.0,89
US,31st State 2011 Pinot Noir (California),Pinot Noir,victoria,48.56,-123.44,10.0,83,10.0,83
France,Château Bourbon 2010 Clos Bourbon  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,bergerac,44.81,0.33,14.0,83,14.0,83
France,Château des Annibals 2005 Fesse-Mathieux Red (Coteaux Varois),Rhône-style Red Blend,brignoles,43.41,6.02,17.0,84,17.0,84
Spain,Los 800 2012 Red (Priorat),Red Blend,aranda de duero,41.71,-3.97,23.0,88,23.0,88
Italy,Sequals 2010 Sauvignon (Friuli Grave),Sauvignon,spilimbergo,46.15,12.85,16.0,86,16.0,86
France,Domaine la Salette 2010 White (Côtes de Gascogne),White Blend,gap,44.83,5.99,10.0,86,10.0,86
France,Laurence Féraud 2016 Pink Pégau Rosé (Vin de France),Rosé,sorgues,44.06,4.83,21.0,89,21.0,89
France,Lucien Crochet 2000 La Croix du Roy  (Sancerre),Sauvignon Blanc,gien,47.31,2.79,20.0,90,20.0,90
Italy,Lucente 1998 Sangiovese (Toscana),Sangiovese,roccastrada,43.04,11.42,28.0,89,28.0,89
US,Sierra Moon 2005 Syrah (Fair Play),Syrah,placerville,38.59,-120.69,40.0,91,40.0,91
Italy,Spadina 2006 Una Viola Signature Syrah (Sicilia),Syrah,toronto,43.64,-79.42,16.0,88,16.0,88
Chile,Von Siebenthal 2010 Carabantes Syrah (Aconcagua Valley),Syrah,san felipe,-32.8,-70.83,35.0,90,35.0,90
Portugal,Quinta das Apegadas 2011 Apegadas Quinta Velha Red (Douro),Portuguese Red,oliveira do hospital,40.44,-7.97,18.0,90,18.0,90
France,Vinovalie 2016 Tarani Gamay Rosé,Rosé,cahors,44.48,1.31,12.0,84,12.0,84
France,Château Lauzade 2016 Rosé (Côtes de Provence),Rosé,brignoles,43.36,6.29,17.0,84,17.0,84
Italy,Garganuda 2015  Soave,Garganega,arzignano,45.46,11.33,17.0,84,17.0,84
France,Château Virant 2016 Rosé (Côtes de Provence),Rosé,rognac,43.55,5.15,10.0,84,10.0,84
France,Chateau Faure Beauséjour 2011  Fronsac,Bordeaux-style Red Blend,libourne,44.92,-0.18,25.0,87,25.0,87
Spain,Dominios de Castilla 2013  Toro,Tinta de Toro,valladolid,41.63,-4.36,13.0,87,13.0,87
US,Hidden Oak 2010 Zinfandel (Monterey County),Zinfandel,atascadero,35.54,-120.61,30.0,84,30.0,84
France,Château de Brondeau 2010  Bordeaux Supérieur,Merlot,libourne,44.86,-0.35,16.0,84,16.0,84
Spain,Comando-G 2014 El Tamboril Navatalgordo White (Vino de la Tierra de Castilla y León),White Blend,torrijos,40.3,-4.44,75.0,90,75.0,90
US,Q Sonoma 2008 Merlot (Sonoma County),Merlot,sonoma,38.29,-122.45,17.0,85,17.0,85
Spain,Castro Baroña 2006 Albariño (Rías Baixas),Albariño,muros,42.69,-9.03,20.0,83,20.0,83
Argentina,Inca 2006 Torrontes-Chardonnay White (Calchaquí Valley),White Blend,lujan,-32.99,-68.89,10.0,83,10.0,83
Spain,José Pariente 2009 Verdejo (Rueda),Verdejo,medina del campo,41.42,-4.93,23.0,90,23.0,90
Argentina,Cuatro Vacas Gordas 2013 Made From Organically Grown Grapes Malbec-Cabernet Sauvignon (Mendoza),Malbec-Cabernet Sauvignon,san vicente,-34.51,-58.49,12.0,82,12.0,82
Argentina,Pampa 2014 Estate Malbec (Mendoza),Malbec,neuquen,-37.73,-67.74,8.0,80,8.0,80
France,Château Boisson 2014 Rosé (Bordeaux Rosé),Rosé,rodez,44.36,2.6,12.0,88,12.0,88
Spain,Rento 2011  Ribera del Duero,Tempranillo,valladolid,41.64,-4.37,75.0,88,75.0,88
