country,points,price,title,variety,winery,City,Lat,Lng
Italy,92,55.0,Tenuta I Greppi 2004 Greppicaia  (Bolgheri Superiore),Red Blend,Tenuta I Greppi,cecina,43.22,10.58
US,83,33.0,Cedar River Cellars 2013 Ava's Crush Cabernet Sauvignon (Rattlesnake Hills),Cabernet Sauvignon,Cedar River Cellars,east renton highlands,47.49,-122.09
US,82,40.0,Mas Chappell 2009 Morrison Vineyard Merlot (Yakima Valley),Merlot,Mas Chappell,toppenish,46.46,-120.33
Mexico,88,40.0,La Lomita 2009 Singular Red (Valle de Guadalupe),Bordeaux-style Red Blend,La Lomita,el sauzal,32.02,-116.66
France,88,19.0,Triennes 2011 Rosé (Vin de Pays Var),Rosé,Triennes,chenove,47.19,4.97
France,88,16.0,La Font du Vent 2009 Notre Passion Signargues Red (Côtes du Rhône Villages),Rhône-style Red Blend,La Font du Vent,sorgues,44.04,4.89
France,88,50.0,LePlan-Vermeersch 2009 GT-S Grand Terroir Syrah (Côtes du Rhône Villages),Syrah,LePlan-Vermeersch,bollene,44.28,4.89
France,88,46.0,Jean Rijckaert 2008 Les Chailloux  (Pouilly-Fuissé),Chardonnay,Jean Rijckaert,macon,46.27,4.72
South Africa,88,20.0,Deetlefs 2007 Merlot (Breedekloof),Merlot,Deetlefs,worcester,-33.69,19.31
Italy,88,30.0,La Sibilla 2011 Cruna Delago Falanghina (Campi Flegrei),Falanghina,La Sibilla,bacoli,40.82,14.07
New Zealand,88,12.0,Makara 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Makara,wellington,-41.32,174.76
Croatia,88,27.0,Carić 2008 Plovac Polški Plavac Mali (Hvar),Plavac Mali,Carić,omis,43.18,16.67
US,93,50.0,Inspiration 2015 Estate Old Vines Zinfandel (Russian River Valley),Zinfandel,Inspiration,santa rosa,38.47,-122.74
US,93,28.0,Proteus 2015 Manisa Jo Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Proteus,newberg,45.37,-122.96
US,88,38.0,Powicana Farm 2015 Port Petite Sirah (Redwood Valley),Petite Sirah,Powicana Farm,petaluma,38.28,-122.67
US,88,20.0,Rich Table 2014 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Rich Table,san francisco,37.77,-122.42
Italy,88,15.0,Roccolo del Lago 2016  Bardolino Classico,Red Blend,Roccolo del Lago,pescantina,45.49,10.76
Uruguay,88,13.0,Antigua Bodega Stagnari 2015 Pedregal Roble Tannat (Canelones),Tannat,Antigua Bodega Stagnari,la paz,-34.74,-56.27
Italy,84,40.0,Viviani 2007 Campo Morar  (Valpolicella Classico Superiore),"Corvina, Rondinella, Molinara",Viviani,negrar,45.56,10.96
US,84,25.0,RayLen 2006 Eagle's Select Red Wine Red (North Carolina),Bordeaux-style Red Blend,RayLen,clemmons,35.97,-80.5
Portugal,84,18.0,Vale d'Algares 2009 Guarda Rios Rosé (Tejo),Rosé,Vale d'Algares,cartaxo,39.17,-8.77
Spain,84,18.0,Miquel Pons NV Brut Nature Sparkling (Cava),Sparkling Blend,Miquel Pons,sant pere de ribes,41.37,1.73
France,86,20.0,Domaine des Béguineries 2015 Réserve de Satis  (Chinon),Cabernet Franc,Domaine des Béguineries,saumur,47.17,0.21
US,86,20.0,The Cleaver 2014 Red (California),Red Blend,The Cleaver,clermont,28.63,-81.77
Moldova,86,10.0,Vinaria din Vale 2011 Rosu Cabernet Sauvignon (Moldova),Cabernet Sauvignon,Vinaria din Vale,frumusita,45.59,28.18
France,85,18.0,Domaine de la Grande Séouve 2006 Saint-Aix Red (Coteaux d'Aix-en-Provence),Red Blend,Domaine de la Grande Séouve,pertuis,43.66,5.69
France,85,18.0,Domaine de Sulauze 2012 Liane Red (Coteaux d'Aix-en-Provence),Rhône-style Red Blend,Domaine de Sulauze,miramas,43.55,5.0
Chile,85,13.0,Llai Llai 2011 Pinot Noir (Bío Bío Valley),Pinot Noir,Llai Llai,llaillay,-32.85,-70.96
France,89,22.0,Patrick Tranchand 2015 Coeur de Gamay  (Saint-Amour),Gamay,Patrick Tranchand,macon,46.21,4.7
France,89,31.0,Château Escot 2012  Médoc,Bordeaux-style Red Blend,Château Escot,royan,45.29,-0.94
Hungary,88,30.0,Heimann 2013 Bikavér Red (Szekszárd),Red Blend,Heimann,szekszard,46.34,18.69
Italy,89,28.0,Monte Antico 2005 Supremus Red (Toscana),Red Blend,Monte Antico,roccastrada,42.99,11.36
Spain,87,16.0,Marqués de Caro 2009 Colección Privada Crianza Red (Valencia),Red Blend,Marqués de Caro,valencia,39.48,-0.38
US,87,25.0,Montoliva 2008 Aglianico (Sierra Foothills),Aglianico,Montoliva,grass valley,39.14,-120.98
France,87,21.0,Château Arnaud Jouan 2010 Cuvée Prestige  (Côtes de Bordeaux),Bordeaux-style Red Blend,Château Arnaud Jouan,floirac,44.65,-0.32
US,87,20.0,Granite Heights 2008 Lomax Reserve Red Red (Virginia),Bordeaux-style Red Blend,Granite Heights,culpeper,38.64,-77.84
France,89,18.0,Château Tour Prignac 2014  Médoc,Bordeaux-style Red Blend,Château Tour Prignac,royan,45.33,-0.91
US,92,75.0,Acaibo 2013 Red (Sonoma County),Bordeaux-style Red Blend,Acaibo,windsor,38.58,-122.77
France,92,21.0,Domaine du Clos Gautier 2015 Clos du Château Rosé (Côtes de Provence),Rosé,Domaine du Clos Gautier,brignoles,43.46,6.16
France,83,30.0,Pierre Cornu Camus 2011  Côte de Nuits-Villages,Pinot Noir,Pierre Cornu Camus,beaune,47.1,4.85
Spain,82,11.0,Cruz 2011 Sagra  (Ribera del Duero),Tempranillo,Cruz,montilla,37.58,-4.64
US,80,10.0,Campus Oaks 2012 Chardonnay (Lodi),Chardonnay,Campus Oaks,manteca,37.89,-121.1
Chile,88,30.0,Caliboro Estate 2009 Erasmo Red (Maule Valley),Red Blend,Caliboro Estate,longavi,-35.85,-71.86
France,88,25.0,Château le Raz 2008  Montravel,Bordeaux-style Red Blend,Château le Raz,bergerac,44.9,0.16
Israel,88,75.0,Margalit 2010 Kadita Single Vineyard Cabernet Sauvignon (Galilee),Cabernet Sauvignon,Margalit,qesarya,32.51,34.95
Spain,90,90.0,Huerta de Albalá 2008 Taberner No1 Red (Vino de la Tierra de Cádiz),Red Blend,Huerta de Albalá,villamartin,36.78,-5.7
France,90,22.0,Domaine le Virolys 2014  Viré-Clessé,Chardonnay,Domaine le Virolys,macon,46.44,4.84
Hungary,90,32.0,Erzsébet Pince 2011 Király Dulo Furmint (Tokaj),Furmint,Erzsébet Pince,tokaj,48.13,21.41
Italy,90,22.0,Villa a Sesta 2011 Il Palei  (Chianti Classico),Sangiovese,Villa a Sesta,siena,43.38,11.48
France,89,17.0,Château Bousquette 2013 Tradition Red (Saint-Chinian),Rhône-style Red Blend,Château Bousquette,blanquefort,45.05,-0.54
France,89,35.0,Poupille 2011  Castillon Côtes de Bordeaux,Merlot,Poupille,libourne,44.88,-0.05
Spain,89,22.0,Rexach Baqués NV Brut Imperial Reserva Sparkling (Cava),Sparkling Blend,Rexach Baqués,vilanova del cami,41.42,1.65
France,89,15.0,Les Vignerons de Tavel 2016 Les Lauzeraies  (Tavel),Rosé,Les Vignerons de Tavel,villeneuve-les-avignon,44.01,4.71
Spain,89,30.0,Tamaral 2011 Reserva  (Ribera del Duero),Tempranillo,Tamaral,aranda de duero,41.61,-4.15
US,89,13.0,Simple Life 2015 Chardonnay (California),Chardonnay,Simple Life,urbana,39.86,-88.16
Italy,89,25.0,Tenuta di Capraia 2012 Riserva  (Chianti Classico),Sangiovese,Tenuta di Capraia,poggibonsi,43.45,11.25
Italy,89,30.0,Cantagallo 2013 Riserva  (Chianti Montalbano),Sangiovese,Cantagallo,signa,43.8,11.04
Spain,81,10.0,Casa Solar 2011 Viura (Vino de la Tierra de Castilla),Viura,Casa Solar,logrono,42.55,-2.59
Spain,80,12.0,Evohé 2011 Con Batonage Garnacha Blanca (Vino de la Tierra del Bajo Aragón),Garnacha Blanca,Evohé,barbastro,42.09,-0.09
US,90,23.0,Steorra NV Brut Sparkling (Russian River Valley),Sparkling Blend,Steorra,sonoma,38.49,-122.45
Israel,90,39.0,Vitkin 2009 Carignan (Israel),Carignan,Vitkin,elyakhin,32.38,34.89
US,91,79.0,Caldera 2010 The Earth Speaks Red (Paso Robles),Bordeaux-style Red Blend,Caldera,rapid city,43.95,-103.52
France,91,32.0,Château Dassault 2015 D de Dassault  (Saint-Émilion),Bordeaux-style Red Blend,Château Dassault,libourne,44.91,-0.14
France,91,65.0,Château de l'Annonciation 2014  Saint-Émilion,Bordeaux-style Red Blend,Château de l'Annonciation,libourne,44.91,-0.16
US,91,35.0,Monochrome 2016 Variations on a Theme White (California),White Blend,Monochrome,atascadero,35.58,-120.69
France,88,48.0,Château Tourans 2006 Cuvée Terre Blanche  (Saint-Émilion),Bordeaux-style Red Blend,Château Tourans,libourne,44.88,-0.11
France,86,25.0,Jean-Paul Paquet 2014 Domaine des Granges  (Pouilly-Fuissé),Chardonnay,Jean-Paul Paquet,macon,46.27,4.75
Italy,91,135.0,Podere Forte 2005 Guardiavigna Red (Orcia),Red Blend,Podere Forte,montepulciano,43.01,11.59
Italy,91,41.0,Vigne di Mezzo 2004 Efesto  (Aglianico del Vulture),Aglianico,Vigne di Mezzo,san bonifacio,45.46,11.24
New Zealand,86,8.0,Skyleaf 2009 Riesling (Waipara Valley),Riesling,Skyleaf,seddon,-41.65,174.13
Chile,86,14.0,Aylin 2009 Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Aylin,santa cruz,-34.34,-71.63
Chile,86,15.0,El Huique 2009 Special Selection Chardonnay (Colchagua Valley),Chardonnay,El Huique,santa cruz,-34.58,-71.38
US,91,35.0,High Pass 2015 Zauberberg Pinot Noir (Willamette Valley),Pinot Noir,High Pass,eugene,44.22,-123.37
US,83,14.0,Villa Toscano 2012 White Barbera Barbera (Shenandoah Valley (CA)),Barbera,Villa Toscano,placerville,38.51,-120.82
France,83,13.0,Château Belle-Garde 2012  Bordeaux,Bordeaux-style Red Blend,Château Belle-Garde,libourne,44.85,-0.23
US,87,22.0,Amista 2006 Farrow Home Ranch Chardonnay (Dry Creek Valley),Chardonnay,Amista,healdsburg,38.65,-122.92
Spain,88,19.0,Princesa NV Brut Nature Sparkling (Cava),Sparkling Blend,Princesa,mozelos,42.09,-8.34
Spain,88,32.0,Monte Hiniesta 2009  Toro,Tinta de Toro,Monte Hiniesta,zamora,41.56,-5.82
France,90,24.0,Vincent Roussely 2011 Clos Roussely Anthologie du Clos Red (Touraine),Red Blend,Vincent Roussely,amboise,47.33,1.24
Spain,90,22.0,Adega dos Eidos 2014 Eidos de Padriñán Albariño (Rías Baixas),Albariño,Adega dos Eidos,bueu,42.41,-8.81
France,90,17.0,Domaine des Pasquiers 2013 Red (Côtes du Rhône),Rhône-style Red Blend,Domaine des Pasquiers,carpentras,44.19,5.0
US,90,45.0,Luminary 2012 American Red (America),Red Blend,Luminary,crossville,35.99,-85.01
France,91,75.0,Domaine de Beaurenard 2012 Boisrenard Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Domaine de Beaurenard,sorgues,44.05,4.83
France,91,32.0,Château Pibran 2012 Château Tour Pibran  (Pauillac),Bordeaux-style Red Blend,Château Pibran,saint-medard-en-jalles,45.18,-0.75
France,87,15.0,Château de Garros 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Garros,saint-medard-en-jalles,45.22,-0.77
France,87,13.0,Château des Judes 2016  Bordeaux,Bordeaux-style Red Blend,Château des Judes,beaune,46.97,4.77
France,87,12.0,Château Le Bocage 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Le Bocage,libourne,45.04,-0.25
France,87,16.0,Château Majureau Sercillan 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Majureau Sercillan,libourne,45.01,-0.38
US,89,40.0,Mendocino Vineyards 2010 Coro Mendocino Red (Mendocino),Red Blend,Mendocino Vineyards,ukiah,39.31,-123.8
France,90,20.0,Château Hostens-Picant 2007 Cuvée des Demoiselles  (Sainte-Foy Bordeaux),Bordeaux-style White Blend,Château Hostens-Picant,bergerac,44.8,0.21
France,91,27.0,Château la Révérence 2014  Saint-Émilion,Bordeaux-style Red Blend,Château la Révérence,bergerac,44.81,0.33
Greece,86,8.0,Purely Greece 2016 White (Central Greece),Malagouzia-Chardonnay,Purely Greece,mesaria,36.38,25.43
France,86,12.0,Château Jarr 2015  Bordeaux,Bordeaux-style Red Blend,Château Jarr,bergerac,44.81,0.33
France,86,17.0,Château Vignol 2016  Bordeaux Clairet,Bordeaux-style Red Blend,Château Vignol,libourne,44.81,-0.29
France,86,17.0,Domaine de Mourchon 2016 Loubié Rosé,Rosé,Domaine de Mourchon,carpentras,44.21,5.04
Portugal,92,11.0,Pedra Cancela 2010 Seleção do Enólogo Red (Dão),Portuguese Red,Pedra Cancela,viseu,40.6,-7.92
Spain,83,25.0,Cruz de Alba 2013 Crianza  (Ribera del Duero),Tempranillo,Cruz de Alba,laguna de duero,41.62,-4.37
Spain,83,15.0,Tenoira 2013 Tg Mencía (Bierzo),Mencía,Tenoira,ponferrada,42.6,-6.81
France,82,12.0,Besombes Moc Baril 2015 Domaine des Lys  (Rosé d'Anjou),Rosé,Besombes Moc Baril,saumur,47.26,-0.1
Spain,81,26.0,Bodegas Hnos. Pérez Pascuas 2013 El Pedrosal  (Ribera del Duero),Tinto Fino,Bodegas Hnos. Pérez Pascuas,aranda de duero,41.71,-3.98
France,96,215.0,Domaine des Lambrays 2014  Clos de Lambrays,Pinot Noir,Domaine des Lambrays,chenove,47.2,4.96
US,88,14.0,Terra Sávia 2008 Reserve Chardonnay (Mendocino),Chardonnay,Terra Sávia,ukiah,38.96,-123.12
France,88,24.0,Château la Caminade 2007 La Commandery Malbec (Cahors),Malbec,Château la Caminade,cahors,44.49,1.32
Italy,90,58.0,La Roncaia 2008  Ramandolo,Verduzzo Friulano ,La Roncaia,tavagnacco,46.21,13.3
US,90,120.0,Linked 2007 Cabernet Sauvignon (Knights Valley),Cabernet Sauvignon,Linked,santa rosa,38.56,-122.68
France,90,20.0,Château Pégau 2013 Cuvée Maclura Red (Côtes du Rhône),Rhône-style Red Blend,Château Pégau,sorgues,44.06,4.83
Italy,86,14.0,Agricole Vallone 2005 Riserva Vereto Red (Salice Salentino),Red Blend,Agricole Vallone,san pietro vernotico,40.54,17.95
Italy,86,13.0,Josef Brigl 2007 Sielo Blu Pinot Grigio (Alto Adige),Pinot Grigio,Josef Brigl,appiano,46.46,11.26
Italy,91,26.0,Olivini 2011 Demesse Vecchie  (Lugana),Turbiana,Olivini,desenzano del garda,45.44,10.61
Spain,83,15.0,J. Fernández de Arcaya Galdiano 2003 Alate Kosher Tempranillo (Navarra),Tempranillo,J. Fernández de Arcaya Galdiano,logrono,42.57,-2.19
US,83,24.0,Shippey 2005 Rocking Z Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Shippey,healdsburg,38.67,-122.95
US,83,20.0,La Dolce Vita 2005 Pinot Noir (Willamette Valley),Pinot Noir,La Dolce Vita,petaluma,38.23,-122.64
Spain,90,23.0,Tagonius 2011 Tinto Roble Red (Vinos de Madrid),Red Blend,Tagonius,mejorada del campo,40.25,-3.3
France,90,22.0,Château Bardoulet 2012  Saint-Émilion,Bordeaux-style Red Blend,Château Bardoulet,libourne,44.89,-0.08
France,90,19.0,Château Bégadanet 2013  Médoc,Bordeaux-style Red Blend,Château Bégadanet,royan,45.36,-0.89
Spain,83,19.0,Finca La María 2005 Barrica  (Ribera del Duero),Tempranillo,Finca La María,toledo,39.84,-4.03
Hungary,83,20.0,Tokaj Kereskedőház 2001 Aszú 3 Puttonyos - 500 ml  (Tokaji),Furmint,Tokaj Kereskedőház,tokaj,48.13,21.41
US,84,10.0,Napa Ridge 2001 Pinot Noir (North Coast),Pinot Noir,Napa Ridge,napa,38.41,-122.33
Chile,83,7.0,Francisco Gillmore 2001 Concepcion Chardonnay (Maule Valley),Chardonnay,Francisco Gillmore,san javier,-35.59,-71.92
US,83,12.0,Kit Fox 2001 Fumé Blanc (California),Fumé Blanc,Kit Fox,oswego,41.68,-88.37
Italy,83,10.0,Luna Di Luna 2002 White (Veneto),White Blend,Luna Di Luna,cordenons,46.06,12.72
US,83,35.0,Martin Family Vineyards 2001 Pinot Noir (Russian River Valley),Pinot Noir,Martin Family Vineyards,healdsburg,38.68,-122.94
Italy,83,8.0,La Villa Veneta 2001 Pinot Grigio (Veneto),Pinot Grigio,La Villa Veneta,montebelluna,45.82,12.04
Italy,83,10.0,Torresella 2001 Pinot Grigio (Veneto),Pinot Grigio,Torresella,concordia sagittaria,45.77,12.9
Italy,85,12.0,Massimago 2011  Valpolicella,"Corvina, Rondinella, Molinara",Massimago,san martino buon albergo,45.47,11.15
Spain,85,12.0,Pico Cuadro 2010 La Casa de las Esencias Verdejo (Rueda),Verdejo,Pico Cuadro,valladolid,41.63,-4.36
Spain,85,38.0,Marqués de Valdueza 2007 Gran Vino de Guarda Red (Extremadura),Red Blend,Marqués de Valdueza,montijo,38.86,-6.54
Chile,90,35.0,Viña Marty 2011 Corazón del Indio Red (Maule Valley),Red Blend,Viña Marty,santiago,-33.43,-70.61
Italy,88,74.0,La Collina dei Ciliegi 2009  Amarone della Valpolicella,Red Blend,La Collina dei Ciliegi,grezzana,45.53,11.06
US,88,38.0,Lantz 2010 Malbec (Rattlesnake Hills),Malbec,Lantz,west lake stevens,47.97,-122.11
Italy,88,22.0,Emilio Bulfon 2009 Cividìn White (Friuli Grave),White Blend,Emilio Bulfon,spilimbergo,46.17,12.93
France,86,17.0,Château Noblet 2012  Côtes de Bourg,Bordeaux-style Red Blend,Château Noblet,bergerac,44.81,0.33
US,87,20.0,Locations NV CA4 Red (California),Rhône-style Red Blend,Locations,statesville,36.13,-80.84
France,88,15.0,Château Fongalan 2011  Côtes de Bourg,Bordeaux-style Red Blend,Château Fongalan,bergerac,44.81,0.33
France,88,13.0,Château Mezain 2013  Bordeaux Blanc,Bordeaux-style White Blend,Château Mezain,bergerac,44.81,0.33
US,89,22.0,Daniel Cohn 2014 Bellacosa Cabernet Sauvignon (North Coast),Cabernet Sauvignon,Daniel Cohn,healdsburg,38.62,-122.87
Germany,89,22.0,Margarethenhof 2015 Ayler Kupp Spätlese Riesling (Mosel),Riesling,Margarethenhof,wasserbillig,49.63,6.56
Portugal,89,20.0,J. H. Andresen NV Special Reserve Tawny  (Port),Port,J. H. Andresen,vila nova de gaia,41.13,-8.62
Spain,93,78.0,Bodega del Abad 2011 Carracedo Mencía (Bierzo),Mencía,Bodega del Abad,ponferrada,42.56,-6.72
Spain,92,90.0,Alion 2009  Ribera del Duero,Tempranillo,Alion,aranda de duero,41.61,-4.17
Spain,87,13.0,Bohigas 2015 X Xarel-lo (Catalunya),Xarel-lo,Bohigas,vilanova del cami,41.6,1.66
France,87,13.0,Domaine des Fouques 2016 Rosé (Côtes de Provence La Londe),Rosé,Domaine des Fouques,hyeres,43.16,6.16
France,87,18.0,Domaine du Cros 2015 Lo Sang del Païs  (Marcillac),Fer Servadou,Domaine du Cros,rodez,44.43,2.4
France,87,12.0,Domaines Pierre Chavin 2016 Pierre et Paul Rosé (Côtes de Provence),Rosé,Domaines Pierre Chavin,beziers,43.33,3.25
France,87,18.0,Figuière 2016 Magali Signature Rosé (Côtes de Provence),Rosé,Figuière,hyeres,43.15,6.26
Italy,91,26.0,Montenidoli 2014 Fiore  (Vernaccia di San Gimignano),Vernaccia,Montenidoli,certaldo,43.47,11.02
South Africa,88,11.0,Landskroon 2011 Dry Chenin Blanc (Paarl),Chenin Blanc,Landskroon,paarl,-33.76,18.92
US,90,30.0,Domaine Coteau 2006 Pinot Noir (Eola-Amity Hills),Pinot Noir,Domaine Coteau,roseland,38.42,-122.86
Spain,86,21.0,Convento de Las Claras 2013  Ribera del Duero,Tinto Fino,Convento de Las Claras,aranda de duero,41.62,-4.12
Germany,86,14.0,RR 2013 Erik's Refreshing Riesling (Nahe),Riesling,RR,herxheim,49.49,8.18
Greece,87,15.0,Constantin Gofas 2012 Mythic River Agiorgitiko (Nemea),Agiorgitiko,Constantin Gofas,nemea,37.86,22.64
Spain,87,16.0,Pazos del Rey 2013 Pazo de Monterrey Godello (Monterrei),Godello,Pazos del Rey,verin,41.93,-7.49
France,90,28.0,Château Altimar 2014  Lalande de Pomerol,Bordeaux-style Red Blend,Château Altimar,libourne,44.94,-0.17
France,90,18.0,Château Malescasse 2009  Haut-Médoc,Bordeaux-style Red Blend,Château Malescasse,saint-medard-en-jalles,45.09,-0.72
France,90,50.0,Château Fleur Cardinale 2014  Saint-Émilion,Bordeaux-style Red Blend,Château Fleur Cardinale,libourne,44.89,-0.08
Italy,90,54.0,Podere San Giacomo 2012  Brunello di Montalcino,Sangiovese,Podere San Giacomo,tarquinia,42.64,11.63
France,91,27.0,Château Vannières 2014 Rosé (Bandol),Rosé,Château Vannières,la ciotat,43.2,5.72
France,89,15.0,Château Clément Saint-Jean 2010  Médoc,Bordeaux-style Red Blend,Château Clément Saint-Jean,blanquefort,44.94,-0.6
Greece,88,12.0,Tetramythos 2009 Agiorgitiko (Peloponnese),Agiorgitiko,Tetramythos,akrata,38.14,22.24
US,84,20.0,Brella 2010 Pinot Noir (Willamette Valley),Pinot Noir,Brella,rapid city,43.95,-103.52
France,84,24.0,Château d'Escurac 2010  Médoc,Bordeaux-style Red Blend,Château d'Escurac,royan,45.35,-0.94
New Zealand,90,19.0,CJ Pask 2005 Gimblett Road Syrah (Hawke's Bay),Syrah,CJ Pask,hastings,-39.62,176.81
US,90,32.0,Fort Walla Walla 2005 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Fort Walla Walla,walla walla,46.07,-118.34
France,86,17.0,Domaine Talmard 2011  Mâcon-Chardonnay,Chardonnay,Domaine Talmard,macon,46.5,4.87
France,86,19.0,Jules 2006 Red (Côtes de Provence),Rhône-style Red Blend,Jules,brignoles,43.32,6.19
Italy,86,12.0,Valentino Butussi 2007 Sauvignon Corno di Rosazzo Sauvignon (Colli Orientali del Friuli),Sauvignon,Valentino Butussi,cividale del friuli,46.01,13.44
US,86,12.0,Ehrhardt 2005 Chenin Blanc (Clarksburg),Chenin Blanc,Ehrhardt,elk grove,38.31,-121.52
Italy,91,25.0,Clavesana 2010 Olo  (Barolo),Nebbiolo,Clavesana,mondovi,44.48,7.9
Italy,87,45.0,Giulia Negri 2010 La Tartufaia  (Barolo),Nebbiolo,Giulia Negri,bra,44.63,7.93
Slovenia,87,12.0,Zajc 2012 Cvicek PTP Red (Dolenjska),Red Blend,Zajc,kromberk,45.93,13.74
France,87,17.0,Hubert Brochard 2012  Sancerre,Sauvignon Blanc,Hubert Brochard,gien,47.34,2.8
Australia,85,8.0,Lindemans 2013 Bin 50 Shiraz (South Eastern Australia),Shiraz,Lindemans,cessnock,-32.8,151.28
Italy,85,15.0,Cantine De Falco 2011 Bocca della Verità  (Primitivo del Salento),Primitivo,Cantine De Falco,carmiano,40.38,18.05
France,85,13.0,Château de Montguéret 2013  Rosé d'Anjou,Rosé,Château de Montguéret,gradignan,44.72,-0.61
Italy,87,22.0,Maso Poli 2009 Gewürztraminer (Trentino),Gewürztraminer,Maso Poli,trento,46.16,11.12
Italy,87,20.0,Petrussa 2009 Pinot Bianco (Colli Orientali del Friuli),Pinot Bianco,Petrussa,cividale del friuli,46.05,13.49
France,87,14.0,Château La Grange Clinet 2006  Premieres Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Grange Clinet,floirac,44.74,-0.42
US,87,48.0,El Molino 2007 Chardonnay (Rutherford),Chardonnay,El Molino,santa rosa,38.54,-122.51
Greece,87,22.0,Estate Raptis 2004 Agiorgitiko (Nemea),Agiorgitiko,Estate Raptis,nemea,37.81,22.6
Australia,85,12.0,Ram's Leap 2005 Shiraz (Western Plains),Shiraz,Ram's Leap,mount gambier,-36.63,140.53
Australia,85,12.0,Heartland 2005 Stickleback Red Red (South Australia),Red Blend,Heartland,adelaide,-34.92,138.62
South Africa,85,27.0,Bilton 2004 Shiraz (Stellenbosch),Shiraz,Bilton,stellenbosch,-34.0,18.85
France,93,330.0,Domaine du Comte Liger-Belair 2006  Echézeaux,Pinot Noir,Domaine du Comte Liger-Belair,chenove,47.16,4.95
US,89,36.0,El Pistolero 2014 Limitado Chardonnay (Santa Lucia Highlands),Chardonnay,El Pistolero,clermont,28.63,-81.77
Slovenia,89,29.0,Bagueri 2011 Chardonnay (Goriska Brda),Chardonnay,Bagueri,gorizia,46.0,13.52
Georgia,89,29.0,Our Wine 2013 Vineyard Tsarapi Rkatsiteli (Kakheti),Rkatsiteli,Our Wine,east brainerd,34.93,-85.16
